id;PESEL;Imię;Nazwisko;Czy nadal pracuje;Data Zatrudnienia
460;770401664713;LARYSA;DREZEK;0;31-03-2016
461;950630348663;ANDREI;KRYSIK;1;05-04-2019
462;920920133680;JAKUB;KUNYSZ;0;01-01-2016
463;710420504750;BRONISLAW;JAROCH;1;05-12-2017
464;700123288465;PETRO;LYSEK;1;20-08-2018
465;680303144743;ALINA;PODYMA;0;07-02-2019
466;900803814328;JAROSLAW;IDZIAK;0;03-07-2019
467;710321927942;MAREK;ZACHARSKI;0;29-04-2018
468;761025064958;WOJCIECH;KULMA;1;06-08-2019
469;630822902822;VICTORIA;GOWIN;1;08-04-2017
470;931214797844;MARIOLA;BUKOWIECKA;1;17-04-2019
471;561214026489;MAKSYMILIAN;FRON;0;07-04-2019
472;750306860028;LUCJAN;LYCZKO;0;13-06-2018
473;940522916557;BOHDAN;RYNKOWSKI;1;30-05-2017
474;550120230033;OLENA;DUDEK;1;15-03-2018
475;971231184552;ARTUR;KOLODZIEJCZYK;1;08-06-2019
476;811006650947;OLIVIA;WENTA;1;31-12-2018
477;770515089085;BRONISLAW;GACKI;1;10-01-2016
478;740206657131;EMILIA;CIECIERSKA;1;27-06-2017
479;650222593308;BOGUSLAW;PRZYGOCKI;0;31-07-2019
480;661115571544;DAMIAN;MACIOROWSKI;0;04-11-2019
481;960202399730;ELZBIETA;BOS;1;17-10-2016
482;921206548380;TARAS;GAIK;1;11-11-2018
483;581010048607;URSZULA;WOJTASZEK;1;07-06-2016
484;890213510077;KAMILA;GALA;1;06-10-2019
485;850111108497;LESLAW;BOLEK;0;11-05-2017
486;690110335490;TYMOTEUSZ;FRAK;0;28-06-2016
487;600608319127;GRACJAN;GODULA;0;04-05-2019
488;780210980298;MALWINA;PUCHALSKA;1;03-11-2017
489;750418875876;OLEKSII;PETROV;1;25-09-2019
490;650307409116;KAMIL;MALECKI;1;30-11-2019
491;701225140877;LUDWIK;NIZIOL;0;30-05-2017
492;861012091400;ZYGMUNT;KORONA;1;05-10-2017
493;960601778144;OLEKSII;JACHIMOWSKI;1;09-02-2019
494;501006629180;DANUTA;SIWIAK;1;16-11-2018
495;731020365693;ERNEST;MAZGAJ;0;11-05-2019
496;730906734869;IVANNA;SMOK;0;19-10-2018
497;670626003685;SANDRA;ADAMOWSKA;0;15-07-2017
498;661008045785;DAMIAN;CIUPEK;1;13-08-2019
499;830105583192;DOROTA;STANIEK;0;27-12-2016
500;940310961911;ZYGMUNT;KACZKOWSKI;1;13-12-2016
501;550112582242;JOZEFA;STASZCZYK;0;15-06-2019
502;810625565973;TOBIASZ;PUSTELNIK;0;08-08-2019
503;850407883609;ANETA;SIECZKA;0;09-04-2018
504;511121903704;JANINA;KNAPIK;0;21-04-2017
505;710216769972;ALICJA;CIUPA;0;18-02-2016
506;771007543525;AGNIESZKA;MELNYK;0;13-01-2019
507;650215933817;ALFRED;KSIAZEK;0;06-12-2016
508;831113833178;ZUZANNA;PODLASKA;0;30-04-2017
509;681124549668;DANIEL;RYGIEL;0;12-12-2017
510;500502741523;MIECZYSLAW;DOMBEK;0;25-10-2016
511;581230492535;KINGA;SULIK;0;11-04-2017
512;950127342295;JOACHIM;STOPINSKI;1;10-02-2019
513;610331658655;ARTEM;SNOPEK;1;04-06-2017
514;930927746305;IGNACY;DOBIJA;0;15-06-2018
515;830510887071;ELIZA;ROSZYK;0;16-07-2018
516;551025151496;LIDIA;MALOLEPSZA;0;20-09-2016
517;620717194082;MONIKA;JARZEBOWSKA;0;07-09-2018
518;770821751275;ROBERT;SWIERSZCZ;1;21-12-2019
519;680201740758;JANUSZ;CZAPLICKI;1;10-05-2018
520;741008048904;MARIKA;KRAVCHUK;1;13-07-2018
521;950824093649;IRYNA;NATKANIEC;1;19-06-2017
522;750909893780;AGNIESZKA;DUDKO;0;18-01-2016
523;910725309692;GERTRUDA;KITOWSKA;1;01-01-2016
524;621124806474;WITOLD;FISZER;1;09-05-2016
525;770207742748;BOLESLAW;GRUSZKA;0;05-11-2019
526;850611463971;WITOLD;PODBIELSKI;1;05-12-2016
527;940209369486;DOMINIK;CZAJKA;1;19-07-2019
528;930302313287;MAKSYM;HETMAN;0;25-02-2016
529;771114321176;EWELINA;SOBON;1;17-10-2019
530;821012954290;ANDRII;RYKOWSKI;0;30-08-2016
531;960209349298;MARZENA;BUCZKO;0;22-06-2019
532;900421917692;DANIEL;VOLKOV;0;02-08-2018
533;501102468030;OLEKSANDRA;NAZARENKO;0;02-01-2018
534;740418397263;ANDZELIKA;SZYNKIEWICZ;1;29-07-2016
535;670315860013;LUCJAN;JORDAN;0;18-08-2017
536;870629707518;ALDONA;GRALEWSKA;1;29-04-2019
537;730504415994;TYMON;CZACHOR;0;20-01-2017
538;680121944795;OLIWIER;DURAJ;0;14-03-2018
539;800318488056;STEFANIA;GALUSZKA;0;05-01-2017
540;711013496743;DZMITRY;SKOCZYLAS;1;27-07-2017
541;951030877961;KRYSTYNA;DYGAS;0;14-09-2016
542;510630465400;YAROSLAV;SAVCHENKO;0;17-08-2016
543;880726517964;TOBIASZ;KUDZIA;1;22-04-2017
544;940306250942;AMELIA;STOJANOWSKA;0;09-01-2018
545;720212295784;OLIWIER;BAKA;1;15-10-2019
546;890317654759;SERHII;STASIAK;0;20-08-2018
547;530902056900;RYSZARD;CHORZEPA;0;10-10-2018
548;610127882034;ARTUR;BOZYK;1;24-05-2018
549;741114598180;LIDIA;KWINTA;1;27-09-2017
550;940801708921;SANDRA;KWIATKOWSKA;0;03-03-2019
551;720225408111;WIESLAW;KOZMINSKI;1;24-01-2019
552;850715317458;OLENA;WOJTERA;0;23-06-2017
553;950106839985;VICTORIA;BRYLOWSKA;0;05-01-2018
554;650104277081;EDWARD;SKWIERCZYNSKI;0;09-02-2018
555;830317172703;DMYTRO;BETKOWSKI;0;06-11-2019
556;800521304305;LAURA;KOZUB;0;27-03-2017
557;960911511618;NAZAR;MILOSZEWSKI;0;18-09-2016
558;671213098807;YAROSLAV;DEMBEK;1;19-09-2016
559;870318235125;GERTRUDA;MODELSKA;1;01-07-2016
560;920719514501;KORNEL;CZERWIK;1;04-03-2019
561;961108121036;WACLAW;KLOSEK;1;07-07-2019
562;891117294834;JOZEF;GORGON;1;22-12-2019
563;540204701804;ILLIA;BIEL;0;08-04-2017
564;770207324029;MATEUSZ;ZGLINSKI;1;20-09-2018
565;640125830695;GRZEGORZ;KARSKI;0;05-06-2019
566;691011867280;MAKSYM;MALEWICZ;0;22-01-2018
567;910731987948;YAROSLAV;KOCZOROWSKI;0;05-03-2016
568;790320459583;ALLA;HERDA;1;22-06-2018
569;891002106977;DANIEL;DZIWISZ;0;26-01-2018
570;600113890805;AGNIESZKA;HABER;0;28-07-2016
571;650527346683;MALGORZATA;POLANOWSKA;1;13-08-2017
572;840701148165;BERNADETA;DUBAS;0;09-12-2019
573;661117123649;BOZENA;LELITO;0;21-08-2016
574;630916950130;KUBA;SUKIENNIK;0;04-04-2018
575;670506191805;ADRIANA;CICHA;1;17-09-2019
576;760625536586;ANASTASIIA;IRZYK;0;14-08-2019
577;571226994179;MARTYNA;PIETROWSKA;1;04-11-2018
578;551004872229;JOACHIM;HANDZEL;1;22-12-2016
579;590715057069;LIUDMYLA;RUTOWICZ;1;30-08-2019
580;920216109852;MICHALINA;KOWOL;1;29-10-2018
581;751122920762;LIUDMYLA;BOCZEK;1;10-07-2019
582;871108572164;JAGODA;BOMBA;0;03-12-2016
583;511114430884;DARIA;GRZYB;0;01-09-2018
584;750916061349;LESLAW;SOSNA;1;01-03-2016
585;890211718237;ELIZA;LESIK;1;20-05-2016
586;910712532885;EDYTA;WIATR;0;05-05-2018
587;750125873614;VERONIKA;MIEKUS;0;15-08-2017
588;761115007681;ANDRZEJ;WALASEK;0;20-04-2018
589;780217812445;MAREK;KORDA;1;30-03-2017
590;730613291775;MIECZYSLAWA;LOSKA;1;21-11-2016
591;761122742106;NADIIA;KRYSZAK;1;28-01-2017
592;890310161722;MAKSYM;CHODAKOWSKI;0;05-05-2019
593;930723710320;GABRIEL;KOZIARSKI;0;26-04-2019
594;660622180110;ALEKSANDRA;KAPICA;1;20-01-2019
595;690201959310;ZANETA;KOSMALA;0;26-04-2019
596;860623557483;SOFIIA;PECAK;1;26-09-2017
597;560804629880;ADRIAN;ULIASZ;1;02-12-2016
598;941006799805;BORYS;MOZDZEN;1;20-08-2018
599;810821017936;GRACJAN;MIESZCZAK;1;13-12-2018
600;611007444675;ROBERT;ROMAN;1;18-01-2019
601;540410014589;VICTORIA;FOMENKO;1;08-11-2018
602;680730444927;MARZANNA;NIKOLAIEVA;1;03-07-2016
603;930403650445;FILIP;GWIAZDOWSKI;0;16-06-2016
604;891031740748;BARTLOMIEJ;KUBISZ;0;22-08-2018
605;541008071160;FABIAN;MORYS;1;13-12-2018
606;600517808778;KAMIL;MIZERSKI;1;10-05-2019
607;621128879110;OSKAR;WIADERNY;1;20-01-2016
608;700106458385;BARTLOMIEJ;LENCZEWSKI;0;07-03-2016
609;510409576964;EDYTA;KEDZIA;1;10-09-2019
610;631004644297;SZCZEPAN;SZULIK;1;02-06-2016
611;760301091402;DOMINIK;KOZYRA;1;04-07-2016
612;961101448656;WIKTORIA;KARASIEWICZ;0;27-04-2017
613;891119182300;ANASTASIIA;LIZON;0;22-07-2016
614;591206222211;WIESLAWA;HALAS;0;06-02-2018
615;631024723794;LIUBOV;ENGEL;1;09-07-2017
616;941230429459;CZESLAWA;STAWSKA;0;08-06-2017
617;971130328481;EUGENIA;SZYMICZEK;1;06-11-2019
618;800421079485;ERNEST;TRELA;0;16-07-2017
619;820718963254;BOZENA;POLCHLOPEK;0;13-02-2019
620;891210188042;ALEXANDER;BRONIKOWSKI;0;22-11-2016
621;911125869752;ANTONINA;STANISLAWCZYK;1;16-11-2016
622;791010743522;EMIL;WROBEL;1;15-09-2018
623;920430411721;MARZANNA;WINIECKA;1;07-02-2016
624;861201872121;LENA;PIERZCHALA;1;01-01-2019
625;970628173280;KHRYSTYNA;LEBEK;1;07-09-2017
626;900305065321;KAZIMIERZ;SZYMCZYK;1;04-10-2018
627;731111108429;MAKSYM;BOJKO;0;23-03-2019
628;970924257204;DZMITRY;PELC;0;16-03-2019
629;840908093480;INNA;PAJOR;0;14-09-2019
630;541220377802;REGINA;LAS;1;29-05-2019
631;640520905004;BOHDAN;KOWOL;0;28-01-2016
632;820101782385;ALAN;MURZYN;1;18-05-2016
633;800514578896;KRYSTIAN;MORAWSKI;1;16-01-2019
634;690310771147;JOACHIM;WACH;1;31-07-2016
635;550206334018;BLANKA;GLAZEWSKA;1;28-03-2019
636;531006710783;YEVHENII;KOCH;0;02-02-2016
637;750315608324;NIKODEM;KLOPOTOWSKI;1;27-04-2018
638;580703618557;YEVHENII;PRZYCHODZEN;0;09-08-2017
639;591013039286;OSKAR;WITOWSKI;1;21-02-2017
640;880414009077;MILENA;MARSZAL;1;26-04-2019
641;591221987266;BRONISLAWA;KIEDROWSKA;1;18-05-2016
642;900423235835;JOACHIM;KRZYMINSKI;0;19-09-2016
643;531001876563;JEDRZEJ;KOCON;0;19-01-2018
644;760616441757;IZABELA;STROJNA;1;10-05-2017
645;540915601023;MAKSYMILIAN;GLANOWSKI;1;25-01-2018
646;860617705073;LILIANNA;DUDZIC;0;05-06-2018
647;500830033667;LAURA;MICEK;1;11-03-2019
648;690323575092;POLA;KARASINSKA;1;21-02-2016
649;890427801682;ARTUR;MARUSZEWSKI;0;23-03-2019
650;770118080605;ANTONI;WAGNER;0;14-09-2017
651;550226576473;NIKODEM;GRAB;1;26-05-2016
652;960420354085;WIKTOR;KRUPA;0;15-05-2019
653;910620208149;OLIWIER;FUS;0;15-08-2017
654;571223030288;BOGUSLAW;BOGUSLAWSKI;1;30-03-2016
655;730805314549;ALBERT;BRYNDZA;0;06-08-2019
656;771229634982;KORNEL;ANTCZAK;0;03-01-2017
657;690317620183;WIESLAW;SZYMBORSKI;1;26-07-2017
658;920829774877;ALEXANDER;WOJTON;1;15-04-2019
659;850419452068;ALLA;ROHDE;0;20-08-2016
660;750802680028;MYKOLA;ZAGORSKI;1;30-06-2016
661;970326808591;REMIGIUSZ;SNOCH;1;17-11-2017
662;700619455581;IRENEUSZ;MIKLASZEWSKI;0;12-07-2018
663;510304461916;KAMIL;KOT;0;24-09-2016
664;940411164606;SOFIIA;JONCZYK;1;17-12-2018
665;721212862612;JULIA;FERENC;1;19-07-2017
666;811231184119;DANUTA;STRYCHALSKA;0;30-07-2017
667;850724110180;KUBA;WIETRZYKOWSKI;1;28-01-2016
668;590920582333;KAZIMIERZ;FURGALA;1;14-06-2018
669;620403452575;RYSZARD;FILIPOWICZ;1;24-01-2017
670;901012689241;IGA;GODULA;0;05-11-2018
671;511223547196;TAMARA;SKIBICKA;1;16-06-2019
672;590123271978;MARIAN;HOPPE;1;01-09-2017
673;731203697209;TARAS;MORYC;0;12-04-2018
674;700830741981;HANNA;DZIURA;1;26-02-2019
675;570311639310;SZYMON;ROZYCKI;1;08-03-2018
676;530124155463;IRENEUSZ;OLES;0;11-02-2018
677;871128951964;JANUSZ;KLIMASZEWSKI;1;25-05-2017
678;580504355029;DARIA;WIDAWSKA;1;23-06-2016
679;780405186942;MYKOLA;MORYC;1;05-01-2019
680;750904374036;HELENA;KRUSZELNICKA;0;17-10-2016
681;740316015118;JOZEFA;ROMANEK;0;20-10-2019
682;731007668178;ANNA;CZECHOWSKA;1;12-06-2016
683;640229878109;LILIANNA;BRANICKA;1;08-01-2016
684;960306105673;JULIA;KORZEC;1;26-03-2017
685;960926875028;ALLA;MAZAN;0;14-01-2019
686;600411482793;JOACHIM;JADCZAK;0;27-12-2017
687;500920621622;DOMINIKA;CHELMINIAK;1;22-06-2016
688;781206390523;NELA;SUMERA;1;29-11-2017
689;670416632856;ZUZANNA;POPLAWSKA;1;04-10-2017
690;591231387412;BERNARD;TURZYNSKI;1;13-06-2019
691;701027331146;KAMILA;JAWOR;0;04-08-2016
692;580815587901;IGNACY;SKRYPNYK;1;14-11-2019
693;810128448974;JAROSLAW;GALICA;0;25-11-2019
694;720517677994;BARBARA;OPALINSKA;1;12-04-2016
695;850730938625;ANIELA;SIEWIERSKA;1;22-10-2018
696;921113424503;ALIAKSANDR;KONCZAK;1;09-05-2016
697;820311657234;MARCEL;OTREBA;1;03-10-2019
698;590812258324;CECYLIA;MATKOWSKA;0;23-09-2016
699;910825397812;ELIZA;LISICKA;1;16-12-2019
700;620913639150;GENOWEFA;KOTERBA;0;13-06-2016
701;500423131538;KHRYSTYNA;SZYMCZAK;0;11-08-2017
702;510606293224;MALGORZATA;BOROWIEC;1;19-03-2019
703;731227075121;BARTLOMIEJ;BISKUP;0;04-01-2016
704;900615565189;REMIGIUSZ;FLIS;0;18-06-2016
705;540802866898;MIROSLAW;SKALECKI;1;30-06-2019
706;810909854579;KRZYSZTOF;BORATYNSKI;1;01-05-2017
707;580209432210;JAROSLAW;BAGROWSKI;1;28-01-2018
708;630825286755;YEVHEN;SOKOLOV;0;27-04-2016
709;860811242913;BERNARD;DYGA;1;20-05-2016
710;760411172725;SEWERYN;SOLTYSIK;0;26-10-2017
711;541121548019;VALENTYNA;ZIEMSKA;0;09-11-2018
712;811025532354;DENYS;POGORZELEC;0;08-06-2018
713;640811961814;ELIZA;BAS;1;09-07-2016
714;671209305736;ALICJA;KOZUBEK;0;05-09-2016
715;730304878145;AGATA;KUZMICKA;1;20-12-2016
716;751128054562;PAWEL;LEMKE;0;17-06-2019
717;540714049141;ALEX;GRZECHNIK;1;02-05-2019
718;630314308428;JADWIGA;PIEKUT;1;11-09-2019
719;620701063080;IZABELLA;TOCZEK;0;30-09-2018
720;591025553390;SEBASTIAN;WINKLER;1;15-06-2018
721;711107924024;HANNA;SHEVCHENKO;1;04-03-2019
722;740724772471;VADYM;JARZEBOWSKI;1;06-01-2018
723;610228473384;GRACJAN;WIADERNY;0;03-10-2018
724;810205220460;PIOTR;KARBOWSKI;0;09-02-2017
725;580612980001;SOFIIA;MARON;1;29-05-2017
726;670311417705;MARIUSZ;WARZECHA;1;11-08-2017
727;900602698184;IRENA;GWIZDALA;1;21-04-2019
728;810414250213;KAJETAN;SZCZUROWSKI;1;30-11-2016
729;930923142840;HALINA;UKLEJA;1;15-06-2016
730;880124392641;KAZIMIERZ;LYSKAWA;0;25-02-2016
731;750826163466;MATEUSZ;ZAKOWSKI;0;08-06-2017
732;600223046022;BOGUSLAWA;KOBYLANSKA;1;23-06-2019
733;791231768460;ALDONA;SZOPA;0;13-02-2018
734;730730025702;NELA;SKOWRONSKA;1;20-09-2016
735;740223289352;WOJCIECH;BONDARENKO;0;09-08-2017
736;840106257596;LILIIA;KIN;1;17-02-2017
737;930311575775;IZABELLA;FERENS;1;08-05-2019
738;570827176225;SEWERYN;STOLARSKI;0;02-12-2017
739;830405159161;VASYL;IZYDORCZYK;0;02-05-2017
740;820420213935;LUCJAN;JANIAK;1;25-01-2016
741;680317818729;JOACHIM;SADKOWSKI;0;19-02-2016
742;600114132840;JOLANTA;BAK;1;23-09-2018
743;601104061111;BLANKA;WDOWIAK;1;17-11-2016
744;610826006459;IRENEUSZ;SOSNICKI;0;20-03-2016
745;570915396665;ELIZA;GOCH;1;08-03-2019
746;590404908502;JAN;ZMUDA;0;26-01-2019
747;810108419882;IZABELA;RAJEWSKA;0;13-03-2017
748;610429951002;ALIAKSANDR;KOSEK;0;26-11-2016
749;970331383531;VIKTOR;KOLANEK;1;02-10-2017
750;661224163822;LESZEK;AUGUSTYNOWICZ;1;03-05-2018
751;731109507917;SOFIIA;ANTONIAK;0;04-06-2017
752;790220600212;IHOR;WARCHOL;1;07-01-2019
753;530927199069;FRANCISZEK;KWIATKOWSKI;1;02-02-2019
754;901222140242;ZYGMUNT;KAPCZYNSKI;0;19-10-2019
755;871209989512;KAZIMIERA;ONYSHCHUK;1;31-05-2019
756;960711291274;BOGUMIL;KSIAZKIEWICZ;0;16-03-2017
757;561122503097;SERHII;KUSEK;1;26-02-2018
758;741122384540;ALONA;WLODARCZAK;1;27-06-2019
759;950618660723;BARBARA;BANIAK;0;29-04-2017
760;510926306132;AGNIESZKA;CZECH;1;21-09-2016
761;510623573401;DAWID;ZIEMSKI;0;26-07-2017
762;550516663306;DAMIAN;MIARKA;0;24-05-2019
763;880526967438;TOMASZ;SZOLTYSEK;0;07-09-2019
764;871221372467;ZDZISLAW;VOZNIUK;1;05-02-2016
765;720414046633;JULITA;OLCZAK;1;30-11-2017
766;790803802989;JANUSZ;KOWALCZYK;1;18-09-2018
767;580330882057;MIROSLAW;WITULSKI;1;30-03-2017
768;880514158711;JOZEFA;GRALA;0;01-06-2018
769;810412492707;KORNEL;LAKOMY;0;12-03-2018
770;501021244064;ZOFIA;SLUSARZ;1;26-05-2016
771;501015728745;LEOKADIA;NIKIEL;1;02-02-2017
772;680923729433;TARAS;MALINOWSKI;0;17-04-2019
773;670124524188;MARZANNA;JAREMA;0;22-02-2018
774;701127702363;JOZEF;RYSZ;1;06-09-2016
775;730325492456;IRYNA;TRZASKA;1;08-04-2016
776;680802644184;NATALIA;STRUG;0;17-07-2018
777;890425261789;MAKSYM;SZCZAWINSKI;0;05-02-2016
778;631012516752;SEWERYN;KONIECZKA;0;03-07-2016
779;910316041745;ARLETA;CEBULSKA;0;05-09-2019
780;940620360286;TETIANA;PTASZEK;0;09-08-2016
781;670319254049;MARK;RICHTER;0;14-03-2017
782;800916451105;OLHA;AUGUSTOWSKA;1;28-03-2019
783;921126093702;MILOSZ;JARZEBOWSKI;0;06-05-2019
784;800101162779;BOLESLAW;NOWOK;1;08-07-2017
785;610923233127;DARIUSZ;KIEREPKA;1;10-04-2018
786;731112712012;HELENA;RACZKOWSKA;1;15-10-2017
787;551114804654;ZYGMUNT;PIOSIK;1;28-01-2016
788;731110361021;KATERYNA;SZNAJDER;1;01-09-2017
789;860626538975;MARIIA;BUKOWIECKA;1;07-10-2019
790;901011942632;ANTONINA;MORDARSKA;0;22-07-2016
791;820109883933;MYKHAILO;ALI;0;07-11-2016
792;890209920481;ANDREI;KUDELSKI;1;09-06-2018
793;641120525834;DAWID;MAGDZIARZ;0;26-12-2017
794;710113111259;ROMUALD;MOCH;1;21-11-2019
795;750513648735;MIECZYSLAW;MOLIK;1;20-06-2018
796;870720979668;BARBARA;PYDA;0;26-01-2016
797;960928251407;NIKOLA;ROSZCZYK;0;14-08-2017
798;800110837652;PAWEL;KIDON;1;20-02-2016
799;780626751187;FRANCISZEK;WIELGOSZ;1;18-07-2018
800;560627936310;WIESLAW;SKORUPKA;0;29-09-2019
801;890821869269;OLEKSANDR;ANTKOWIAK;0;22-08-2017
802;580108355911;BOZENA;IWANIAK;0;12-11-2016
803;961213257666;YEVHEN;SNOPEK;0;14-06-2019
804;771228972670;WIKTOR;NIKODEM;1;07-08-2016
805;840925594922;ARLETA;SWIATKIEWICZ;0;06-06-2016
806;840828179303;BOGUSLAW;BALAS;1;27-06-2016
807;541012024290;KAZIMIERZ;PACAN;0;07-11-2018
808;540312304000;TOBIASZ;MOSCICKI;1;31-01-2016
809;660903624826;EWELINA;LAWECKA;0;05-05-2019
810;860325111969;MARIIA;SKIERKA;1;20-09-2019
811;970715295166;KLAUDIA;CHROBOK;1;20-02-2019
812;671130216654;GENOWEFA;SZCZUKA;1;21-11-2018
813;531018924068;KAMILA;PRZYGOCKA;1;30-01-2018
814;560612495088;REGINA;OSIAK;1;01-06-2019
815;611025811845;ARKADIUSZ;KORNILUK;1;25-10-2017
816;610408501396;VIKTORIIA;GRACZ;0;23-07-2016
817;690212263331;SABINA;KOPCZYNSKA;1;15-10-2016
818;971104172089;ZDZISLAW;MAKIELA;1;09-09-2018
819;930613719280;JAGODA;PIETRZAK;1;13-01-2018
820;520910883248;EWA;POPIOLEK;1;24-02-2019
821;660208745171;BERNARD;RADWAN;0;12-04-2017
822;720802056283;WIESLAWA;TWOREK;1;15-01-2017
823;800116140421;DARIUSZ;KUCHARCZYK;0;04-06-2019
824;930629639790;VIKTOR;FIJOLEK;1;17-05-2019
825;940425292137;DAVID;ZIARKOWSKI;0;15-08-2017
826;911211611060;LUCJA;FABIS;1;21-09-2017
827;890812442748;EDWARD;ROLA;1;30-10-2019
828;910202390750;KUBA;OTREBA;1;03-12-2019
829;930827398735;ERYK;CHOJECKI;0;03-01-2017
830;540701318287;LEON;MATULEWICZ;0;01-02-2016
831;570404519205;DARIA;SITKO;1;29-12-2018
832;860621604908;MAGDALENA;STACHON;1;16-07-2019
833;571102539599;KONRAD;FIGARSKI;0;08-02-2019
834;650814135547;MAKSYM;SERAFINSKI;0;11-05-2019
835;611006766236;MARIUSZ;MATUSZCZAK;1;13-06-2019
836;970414739434;ZBIGNIEW;OLEJNIK;0;14-09-2018
837;860617610375;OLEKSANDRA;GLAZ;1;08-11-2018
838;901230359883;YEVHENII;NIZIOL;0;21-10-2018
839;710523983491;DAMIAN;CHODKIEWICZ;1;23-08-2019
840;611130910987;SYLWESTER;MATYJASIK;1;09-06-2016
841;571002389833;JOLANTA;WITCZAK;1;09-12-2017
842;650621698463;EDWARD;PUK;0;01-01-2018
843;680207381467;GABRIELA;KURACH;0;17-11-2016
844;921110887823;KONRAD;GACEK;1;08-05-2016
845;551103769681;WACLAW;KUS;0;20-10-2016
846;840102180398;AURELIA;BLAZEJCZYK;1;16-03-2018
847;941030518584;BRONISLAWA;JUSZCZYK;1;19-04-2016
848;841108241935;IZABELA;GROMEK;1;15-02-2017
849;940109486751;NINA;PRZYBYLO;1;08-06-2017
850;540328549175;FABIAN;WAWRYNIUK;1;24-01-2018
851;910228158899;MAKSYMILIAN;BIALOWAS;0;23-12-2018
852;521129744253;ALEX;KACZANOWSKI;0;27-07-2017
853;801106353802;MACIEJ;KAMINSKYI;1;23-08-2016
854;850212494263;ANITA;GRABOWICZ;1;07-10-2016
855;910629902680;WANDA;BOLEK;0;26-03-2018
856;661217658404;GRAZYNA;DUBAS;0;25-05-2016
857;520421824339;SONIA;GANKO;1;14-06-2016
858;560725861478;PAWEL;SCHULZ;0;27-08-2018
859;920831200331;KLARA;FABER;1;03-11-2018
860;921204920849;WIESLAW;LESNER;0;11-01-2016
861;651008657797;MARCIN;ZIEMNIAK;0;09-02-2017
862;901228459298;RAFAL;PERZYNA;0;09-08-2019
863;940918953940;PAVLO;SWIDZINSKI;0;23-11-2017
864;941024497389;ZUZANNA;ANTCZAK;1;15-07-2017
865;790602056813;ARLETA;DABROWSKA;1;24-02-2018
866;910501588868;JACEK;MIANOWSKI;0;20-10-2018
867;570510384826;VALENTYNA;CENDROWSKA;0;23-06-2019
868;590727851480;DAMIAN;KOTECKI;0;25-09-2019
869;801020467577;HELENA;MICHALKIEWICZ;0;07-04-2019
870;951005392626;PIOTR;JOZEFOWSKI;0;07-12-2018
871;781214135792;DAVID;LENIK;1;02-08-2019
872;930407617633;WIOLETTA;SUSZYNSKA;0;05-09-2018
873;900429025249;TAMARA;GRZEGOREK;0;01-10-2017
874;741119081907;ALFRED;ZLOTKOWSKI;1;09-04-2017
875;751228821569;PIOTR;KOLANKO;1;22-10-2017
876;660626219753;IZABELA;KUTA;0;02-10-2019
877;700923680422;PETRO;ROGOZ;1;18-12-2016
878;680422944808;MACIEJ;GOZDEK;1;07-10-2016
879;530504400511;JUSTYNA;SEDLAK;1;10-05-2019
880;600405518821;TYMON;JOZEFOWICZ;1;12-01-2019
881;590821645092;YURII;WDOWCZYK;0;04-05-2016
882;590612449738;IGA;DUNAJ;0;23-08-2019
883;500409584296;ZOFIA;PERZYNSKA;0;16-06-2017
884;700113257716;GENOWEFA;KURCZYNSKA;1;15-06-2017
885;830327133060;IRENA;CIEZKA;1;17-12-2018
886;720808763530;SEWERYN;WOJDAT;1;24-05-2017
887;570102144842;EWELINA;KLUZ;0;19-05-2017
888;620201710234;KLAUDIA;KORNIIENKO;1;28-10-2019
889;510525470473;EUGENIUSZ;KARDAS;0;15-03-2017
890;930527772340;PATRYCJA;MICHALIK;0;25-02-2018
891;900428859649;YURII;NOVAK;0;17-10-2018
892;680819038245;ANNA;LACZYNSKA;1;11-09-2018
893;651220921998;HENRYK;SOBON;1;23-05-2017
894;750712388533;HUBERT;SYPIEN;0;21-09-2018
895;780926651108;SONIA;MADEJSKA;1;09-02-2017
896;650223267715;STEFANIA;FORMELLA;0;30-04-2016
897;850717591122;GRZEGORZ;KROLIK;0;27-12-2018
898;551023628739;VALERIIA;DERDA;1;19-09-2019
899;950714329229;MYKHAILO;MIOTK;1;24-10-2016
900;811102973987;EWELINA;DZIUBEK;1;15-03-2018
901;960722918383;WACLAW;POTRYKUS;0;22-10-2016
902;890311837823;MARTYNA;PROKOPIUK;1;31-05-2018
903;731128050915;LAURA;MAROSZEK;0;21-11-2016
904;820615993997;KACPER;KOSTEK;1;09-12-2016
905;560623866279;NIKODEM;TUCHOLSKI;1;20-06-2018
906;700204303648;WIKTOR;ZELEK;1;27-10-2016
907;740326132322;DAVID;STOBIECKI;0;13-09-2017
908;510508008138;SVITLANA;PAPIS;0;05-12-2018
909;870203767834;SEWERYN;PLOCH;1;19-02-2018
910;541120143760;DANYLO;HOSSAIN;1;05-06-2019
911;560330445847;ELIZA;BARYLA;0;13-01-2017
912;790401880008;KINGA;MIGAS;1;16-07-2018
913;720621970242;AMELIA;SUSKA;0;06-01-2017
914;680526915204;JAROSLAW;POGORZELEC;0;12-11-2016
915;921214310937;TARAS;BRYCHCY;0;28-01-2017
916;621211891503;KAJETAN;GRACZYK;0;12-09-2018
917;641002104189;BORYS;ZYGADLO;0;23-02-2018
918;790109953864;TADEUSZ;SKRZYNSKI;0;14-07-2018
919;940309383380;DANIELA;BOJARSKA;1;09-10-2019
