Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
395;BOLESLAW;HEBDA;10-08-1998;21-03-2016;684041903685
396;KATERYNA;CHOJECKA;30-07-1998;06-03-2017;199073101199
397;ROZALIA;ZHANG;20-05-1966;07-10-2018;594082198424
398;NADIIA;RACZKOWSKA;08-08-1966;26-06-2018;583050767944
399;DOMINIKA;BIZON;14-07-1950;20-07-2016;871011712485
400;BARTOSZ;CIEZKI;24-12-1960;11-04-2018;659121771259
401;TAMARA;GOWIN;06-11-1971;07-11-2019;862102538407
402;DANIEL;WLOSEK;01-09-1958;31-01-2019;464081575300
403;SOFIIA;DROZDOWSKA;07-09-1976;11-03-2017;868052273020
404;MARTYNA;TRZECIAK;31-05-1988;17-05-2019;279121071518
405;IRYNA;LISOWSKA;04-06-1993;16-11-2019;771013003795
406;ANIELA;GAPINSKA;02-03-1985;03-01-2017;393042548802
407;BOHDAN;GDANIEC;06-06-1970;16-06-2016;563032423391
408;SZYMON;PLOSKONKA;12-03-1991;30-11-2016;469012327676
409;WALDEMAR;RADOSZ;02-01-1989;28-08-2016;787091113914
410;EMILIA;ZABIELSKA;18-10-1971;08-09-2016;660042182815
411;WIOLETTA;ZEBROWSKA;18-10-1977;08-04-2016;800060748300
412;EUGENIA;CAPUTA;01-02-1966;29-12-2019;256121402584
413;DANIEL;KACZMAR;08-10-1993;21-01-2016;202052466000
414;CELINA;KORECKA;24-09-1980;14-09-2018;493071801890
415;AGNIESZKA;OLKIEWICZ;03-12-1984;26-03-2018;297121885938
416;ALBERT;SZCZERBA;04-06-1975;25-06-2018;299020169733
417;ZANETA;KRZYZANIAK;03-09-1950;12-06-2016;171102775903
418;MICHALINA;MALCHER;26-01-1962;01-02-2016;282030276134
419;MARCELINA;LEMANSKA;24-09-1991;18-05-2018;777041570993
420;KARINA;MISKOWIEC;22-10-1965;27-08-2017;177061597496
421;LIDIA;BRZYSKA;05-08-1963;12-10-2016;974061445385
422;OLIWIA;FRASZCZAK;23-09-1995;09-01-2017;902061064618
423;DZMITRY;ZYLA;24-10-1982;12-07-2016;502111122823
424;WALDEMAR;DROZDA;16-06-1987;08-06-2017;483090932656
425;LEON;JEDRYKA;07-01-1978;01-01-2019;496061827048
426;BLANKA;NIKODEM;14-04-1985;18-07-2016;371021087193
427;SARA;MILCZANOWSKA;10-07-1976;16-04-2019;354121897526
428;MALGORZATA;ANDRZEJAK;07-12-1977;25-04-2019;455040581748
429;WANDA;GARBARCZYK;19-04-1971;12-06-2016;450122377414
430;IGOR;BOHDAN;21-12-1952;05-07-2016;687012357619
431;JERZY;ORLIKOWSKI;01-04-1959;14-01-2016;679120474074
432;EUGENIA;KLUBA;12-04-2002;20-06-2019;165020550675
433;ADRIAN;JOZWIK;24-05-1973;01-07-2018;564010156195
434;ANASTAZJA;KOTERBA;14-03-1971;20-05-2016;163090447648
435;GABRIELA;DUDZIAK;06-06-1972;02-10-2017;655050519605
436;MILENA;LYSIAK;21-09-1977;02-09-2018;902053067509
437;ANITA;LEMANSKA;15-12-1988;27-01-2016;500082815351
438;SANDRA;IWANOWICZ;24-06-1957;02-07-2018;174051331410
439;VADYM;ZAWIEJA;12-12-1982;28-01-2016;301013098795
440;WIKTOR;BRODZINSKI;27-01-1992;02-06-2017;861011223800
441;LUIZA;LATO;25-05-1957;03-05-2016;964102015498
442;ANASTASIIA;VOLOSHYNA;30-12-1959;03-05-2018;601012287790
443;KARINA;GORNY;30-09-1955;04-03-2018;479011607413
444;WLADYSLAWA;KAMOLA;20-07-1965;13-02-2019;267111674844
445;OLEKSANDR;KACZANOWSKI;20-08-1981;08-12-2019;695031361870
446;AURELIA;SZCZUPAK;23-01-1976;03-05-2018;574100950896
447;MICHALINA;KOTLARSKA;30-10-1960;18-09-2016;470080262222
448;ALONA;MOS;04-07-1956;15-09-2017;694062428052
449;SEBASTIAN;RAJCHEL;04-01-1967;21-09-2019;971040699844
450;ALEX;SMIETANSKI;16-04-1991;16-10-2018;964121603978
451;WIESLAWA;ZMYSLOWSKA;22-12-1989;10-05-2018;593120926168
452;TOBIASZ;KRUPA;24-09-2001;13-12-2019;153092101274
453;BOGUSLAWA;KOSTKA;18-07-1978;08-01-2017;295051680804
454;RUSLAN;MAJAK;11-11-1981;31-05-2017;769032492664
455;AURELIA;SUWALSKA;03-06-1988;21-12-2016;701100517899
456;WIOLETA;POLITOWSKA;18-03-1982;13-06-2016;874032108600
457;ROKSANA;CHORNA;29-12-1996;12-10-2016;401101786170
458;KORNELIA;ROMANSKA;08-06-1970;28-02-2018;979091158419
459;SVITLANA;STROZIK;02-11-2001;20-10-2017;682011186647
460;MARCELINA;STERNAL;25-02-1991;02-11-2019;287031317597
461;JOANNA;LYCZKOWSKA;18-12-1966;18-09-2018;473121773583
462;ERYK;POPEK;03-08-1967;30-03-2017;577030212612
463;ELIZA;ZYBALA;22-12-1960;19-01-2019;588030904832
464;MARCELINA;WADOWSKA;24-07-1992;23-04-2016;759052986351
465;OLIVIA;LOJKO;25-11-1952;21-03-2019;582072314595
466;OLGA;GINTER;08-03-1963;08-12-2016;453090325242
467;FABIAN;JALOWIECKI;06-02-1957;03-10-2018;870081573714
468;SERHII;SUBOCZ;26-05-1982;10-06-2016;182051828598
469;MARK;KOSTIUK;07-03-1990;03-12-2017;865042449859
470;CEZARY;HAN;13-07-1982;01-01-2018;482060746691
471;LUCJAN;CHILINSKI;09-05-1972;16-12-2018;984050292737
472;KAZIMIERA;GORSKA;20-04-1990;01-01-2020;650102678482
473;IZABELLA;OLSZANSKA;24-12-1961;16-11-2017;262111521409
474;IHOR;GAWLAS;01-12-1976;12-05-2016;158022290221
475;PAULINA;TREDER;24-06-1999;20-10-2018;156091905060
476;LIUBOV;STEC;05-10-1995;29-10-2018;597071421749
477;MAKSYM;MACKOWIAK;01-07-1954;28-09-2019;692120724018
478;DIANA;PYCH;22-02-1968;18-01-2016;463091032011
479;BERNADETA;SKRZYPCZYK;12-08-1977;07-12-2019;197042869425
480;KAZIMIERZ;CHMURZYNSKI;26-04-1996;14-06-2019;562081743298
481;LUCJA;IGNASIAK;23-11-1963;15-08-2019;851050359796
482;ANATOLII;POCIASK;23-01-1991;19-05-2016;383111451142
483;TERESA;KELLER;15-05-1994;03-04-2018;667040954485
484;MILOSZ;RYS;31-12-1993;16-02-2018;463022884316
485;URSZULA;MILCZAREK;15-12-1968;07-01-2019;470101077020
486;BOZENA;LUSZCZEK;29-06-1984;24-08-2018;571012276415
487;LILIANA;KRÜGER;21-05-1985;20-07-2018;287012186077
488;MARTYNA;LOPUSZYNSKA;23-09-1974;14-02-2018;667072468177
489;ADAM;KACZAN;23-03-1987;16-11-2018;979100944194
490;KHRYSTYNA;PALUBICKA;06-01-1968;06-12-2017;563021036514
491;MARZANNA;GRZESIAK;07-06-1976;24-01-2016;793102407413
492;MARIIA;BOCZKOWSKA;29-09-1960;26-07-2019;201040247886
493;NELA;SLEDZIEWSKA;18-10-1962;07-03-2019;586122943909
494;HALYNA;RZEPA;26-09-1964;01-10-2019;378082706050
495;WANDA;FOMINA;20-05-1986;13-02-2017;963061359903
496;JUSTYNA;KIERZKOWSKA;20-10-1986;04-02-2019;592031188215
497;WERONIKA;MARKOWSKA;01-05-1978;14-10-2016;599020183283
498;BLANKA;BIALA;13-12-2000;04-02-2019;664081607718
499;DANIELA;MICHALSKA;16-01-1967;28-10-2018;568012082543
500;KAMIL;BARANEK;03-12-1970;01-05-2019;551082254126
501;CZESLAWA;BARCIK;13-01-1967;28-03-2016;696022788004
502;MARIIA;PALYS;22-07-1986;09-12-2017;950072801859
503;ARTUR;JACZEWSKI;12-10-1982;17-02-2018;474051130737
504;EMILIA;STRZELCZAK;13-08-1964;01-12-2018;761101465727
505;LIUBOV;MOL;15-02-1969;23-05-2016;757041411761
506;ROMUALD;PTASINSKI;07-05-1952;09-09-2016;265080562023
507;MIROSLAW;SOBOL;02-09-1983;16-01-2017;894011854861
508;DOROTA;JABLECKA;02-10-1951;26-05-2017;855081213164
509;LUKASZ;SZCZODROWSKI;17-01-1996;08-01-2016;175122449185
510;LUCYNA;JEDRASIK;17-12-1972;12-06-2016;373022658713
511;IRENA;ZGODA;10-09-1963;06-03-2016;350110216498
512;KRZYSZTOF;KWAS;05-04-1966;07-03-2016;291070914528
513;KAMILA;BABENKO;19-06-1970;21-12-2016;998060135025
514;CZESLAW;BUDZINSKI;05-12-1976;15-03-2019;583080633961
515;AGATA;KOLEK;25-01-1956;17-05-2018;379042970753
516;ELWIRA;KUSMIERCZYK;03-10-1959;18-03-2019;479110104961
517;ROZA;LUKASZYK;24-08-1995;18-07-2019;864052402864
518;TOBIASZ;BOGDANSKI;09-04-1983;04-04-2016;269083101288
519;HALYNA;FALEK;08-06-1953;16-09-2019;660120779969
520;MARLENA;SOSZYNSKA;27-05-2000;14-09-2017;984012378073
521;MARIUSZ;ZAPART;02-12-1951;20-07-2018;790092971973
522;LIUDMYLA;FISCHER;12-12-1995;16-12-2016;470081416476
523;BOZENA;CIESLINSKA;20-05-1954;28-06-2019;368042780040
524;NATALIIA;KURACH;20-04-1965;24-05-2017;279050481844
525;VADYM;DEPCZYNSKI;12-12-1999;19-03-2016;553072098443
526;LILIIA;KOWALEWICZ;01-07-1971;23-05-2017;599060544297
527;NATALIA;OWCZARSKA;13-01-1987;06-08-2018;258081793401
528;KUBA;DOMBEK;15-03-1980;14-07-2017;792061341278
529;OLIWIER;KOZIOL;28-04-1954;19-01-2016;951033179809
530;AMELIA;CIERNIAK;04-08-1992;17-09-2018;184091486209
531;WIKTORIA;PIECHOWICZ;29-06-1971;12-04-2018;876111278568
532;OLEH;SNIEZEK;22-03-1974;06-03-2019;681122750398
533;LAURA;CHABAN;26-10-1996;02-12-2016;865030344299
534;ILLIA;BRANDT;08-08-1985;20-08-2016;657052780756
535;BOGUMIL;DENISIUK;11-03-1960;23-02-2018;954092935387
536;MAKSYMILIAN;PANCERZ;22-06-1983;31-10-2019;883120109829
537;NORBERT;KOPECKI;08-11-1970;05-06-2018;797060109525
538;MARYNA;WIELADEK;16-05-1967;07-08-2016;996040668100
539;BOGUMILA;FEDORENKO;23-01-1970;20-12-2019;692040413046
540;FILIP;WANTUCH;23-10-1986;26-10-2019;880030823244
541;HUBERT;LIPA;24-11-1959;24-12-2019;371051525391
542;CECYLIA;DUTKOWSKA;03-07-1977;19-12-2019;802091732223
543;AGNIESZKA;GROMALA;21-09-1976;01-06-2019;687111911057
544;AGNIESZKA;KEPCZYNSKA;04-09-1981;02-12-2018;281032382839
545;KORNELIA;LINEK;03-03-1972;21-06-2016;784102944304
546;ARLETA;SKLORZ;09-08-1992;06-01-2017;960100885729
547;MILOSZ;HANC;16-09-1992;15-07-2017;797031947571
548;MARIANA;KOLODZIEJ;03-01-1970;24-07-2019;202042133284
549;LENA;PRZYWARA;05-06-1968;11-12-2019;167071886941
550;KORNELIA;TUTAJ;29-05-1951;25-01-2016;173072938873
551;ANGELIKA;BARTOSINSKA;14-01-1968;20-07-2017;175081931607
552;RUSLAN;WALAS;18-11-1952;24-10-2019;564121043473
553;VALERII;INGLOT;08-01-2002;23-10-2018;765042938770
554;DAWID;LITWIN;12-11-1971;20-10-2019;285122139427
555;POLA;ZDZIARSKA;04-02-1976;18-12-2019;860072240877
556;ALLA;PIECHOWSKA;24-07-1966;21-12-2016;457101606836
557;MYKHAILO;SIECZKA;06-08-1959;24-07-2018;673070441786
558;MATEUSZ;OSTROWSKI;18-03-1993;17-03-2017;254090386995
559;SZYMON;ZINCHENKO;08-02-1985;16-05-2019;763041008409
560;VOLODYMYR;SZCZUDLO;01-10-1971;02-02-2017;960072596040
561;PIOTR;RUSNAK;14-07-1987;16-12-2019;371043061047
562;VIOLETTA;KRAKOWIAK;22-04-1973;26-06-2017;902092628228
563;STANISLAW;BOGUS;15-06-1977;01-12-2018;762081019270
564;AMELIA;LENARD;04-07-1997;14-09-2017;882101562734
565;FILIP;ADACH;11-07-1954;16-06-2018;269102033316
566;ALEXANDER;KAPUSCINSKI;27-01-1968;23-02-2016;700062868737
567;PIOTR;GAJDA;09-04-1967;24-12-2017;282073189278
568;ANITA;ZIARKO;24-09-1970;24-07-2016;898080591141
569;EDWARD;PROCHNIAK;17-01-1975;24-02-2016;192073191348
570;MARZANNA;GIERON;11-08-1960;20-12-2019;677050117436
571;JADWIGA;MATUSZCZYK;02-10-1959;24-05-2017;768061673258
572;OLGA;RASZKA;04-02-2000;11-05-2017;696070484810
573;OLAF;SKARBEK;21-05-1989;10-06-2019;171080151815
574;DZMITRY;PIETKA;14-08-2001;05-08-2019;395080272663
575;KATARZYNA;GIERON;03-11-1994;27-02-2018;457100626897
576;ZUZANNA;PYTLIK;16-07-1982;10-09-2019;102102719194
577;ELZBIETA;KMITA;17-07-1986;14-03-2018;991120913835
578;EWA;BLICHARZ;11-10-1970;25-01-2017;464071187449
579;TOMASZ;SZYMIK;20-04-1978;06-07-2016;899051387695
580;ANETA;MACIOL;20-11-1959;19-01-2017;765010591546
581;KAROLINA;FERENS;18-04-1975;07-03-2016;964040666797
582;NADIA;SUDOL;21-07-1954;20-03-2018;161031994376
583;NATAN;ZACHARIASZ;31-10-1962;09-11-2019;488030329170
584;BOHDAN;KLAG;01-11-1992;30-12-2019;183112762234
585;ANDZELIKA;WYSOCZANSKA;13-04-1969;08-05-2017;770102941789
586;BARBARA;PENAR;22-11-2000;23-09-2018;257101338882
587;FRANCISZEK;RACZYNSKI;20-04-1955;10-10-2019;496041687210
588;EUGENIA;CYBULA;29-11-1966;13-12-2016;176122752936
589;BRUNO;KOBZA;18-09-1995;01-12-2017;157032786006
590;JAN;LYSIAK;30-10-1959;30-05-2016;850051150851
591;MAKSYMILIAN;RDUCH;04-11-1972;18-06-2017;566032947234
592;ANETA;WYCHOWANIEC;19-02-1990;27-12-2016;288040153147
593;JAGODA;LIPINSKA;13-08-1951;19-08-2016;259081498197
594;TETIANA;SZCZEPKOWSKA;26-02-1999;19-04-2017;664090544521
595;MAGDA;WAWRZAK;12-01-1952;01-03-2016;951050363856
596;RYSZARD;GLADKI;19-02-1997;11-12-2018;950072228196
597;NAZAR;GRZESZCZYK;09-11-1957;31-08-2017;101100999737
598;KAMILA;PALINSKA;26-12-2002;19-03-2018;797031735834
599;LENA;ANDRZEJEWSKA;02-02-1988;30-10-2016;252080371171
600;AMELIA;SARZYNSKA;19-10-1998;03-02-2017;486121058049
601;AURELIA;PRUS;08-07-1973;02-10-2017;286072789981
602;TAMARA;BINEK;20-07-1978;10-07-2017;570082207900
603;WIESLAWA;CHUDZIAK;01-07-1982;21-02-2017;351021451542
604;LEOKADIA;LATKA;26-06-1970;10-11-2016;668021119514
605;MALWINA;CICHOWICZ;18-01-1986;07-01-2018;251122938680
606;ADRIAN;URBANIEC;25-05-1953;09-07-2017;478082766630
607;DAWID;JARCZYK;19-11-1992;09-04-2017;950070422871
608;DARIA;BULA;09-06-1952;22-09-2017;358122254494
609;OLEKSANDR;WAZNY;04-07-1986;23-07-2017;552072287191
610;TATIANA;NOGALSKA;16-01-1953;01-10-2017;193041481244
611;NINA;TOKAREK;17-01-1961;08-12-2018;452042960527
612;MIROSLAWA;GOZDZ;02-06-1969;28-03-2016;780010602242
613;LESLAW;MARTYNA;07-09-1975;13-02-2019;278041692937
614;ROZALIA;GROS;26-09-1983;26-05-2016;257021296367
615;VICTORIA;WOLANSKA;15-05-1988;25-05-2017;299122896051
616;DZMITRY;TARGOWSKI;21-01-1982;19-03-2017;756081999478
617;BOGUSLAWA;MAJEK;26-04-1979;10-05-2018;375012796573
618;MARCELINA;GALA;26-05-1961;20-08-2019;560021708175
619;SYLWIA;PESTA;29-12-1964;09-08-2019;290120141574
620;MALGORZATA;WOLOWSKA;18-02-1982;22-04-2019;161092488027
621;LENA;BOGUSLAWSKA;25-11-1953;28-04-2016;178020821763
622;IVAN;KNITTER;15-11-1997;26-09-2016;952011895910
623;ANATOLII;BIGOS;06-09-1965;17-04-2016;191060189708
624;MARIOLA;PYZIK;28-08-1950;14-03-2019;355090469562
625;JULIA;CHMIEL;08-01-1976;15-01-2019;950022467297
626;DANIEL;CIELUCH;11-08-1963;01-07-2017;272010962564
627;DIANA;KUSMIERSKA;25-07-1995;19-02-2016;287013047151
628;MAJA;KLEPACKA;06-12-1963;27-01-2019;794101853184
629;KAROLINA;IWASZKIEWICZ;20-01-1985;27-02-2018;166051468983
630;ALFRED;MALEK;21-04-1955;10-02-2019;855061560145
631;LESLAW;GOLEC;09-12-1986;03-02-2018;951020107291
632;SERHII;PSZCZOLA;22-10-2001;22-11-2016;765110288555
633;PETRO;SIEMINSKI;16-09-1994;20-01-2019;288041498981
634;MARZANNA;SKRZYPCZAK;02-11-1962;13-06-2016;386053045047
635;GENOWEFA;LABEDZ;11-12-1964;17-04-2016;571032859472
636;MAGDALENA;SOKOL;05-10-1995;27-09-2016;699020949950
637;MARTA;DYK;04-11-1996;26-07-2019;680072355900
638;MARTA;PLATEK;18-10-2001;07-03-2017;467030704090
639;OLIWIA;KUBRAK;10-12-1978;09-08-2018;692073026041
640;IRENA;KALKOWSKA;20-01-1975;29-11-2017;760101627758
641;MARIOLA;FILIPCZUK;05-01-1992;26-08-2019;290082326535
642;MAREK;STYPULKOWSKI;08-05-1958;07-08-2018;497051017837
643;LECH;WASOWICZ;29-10-1963;21-07-2019;582021511779
644;ARLETA;FALKOWSKA;07-06-1958;10-02-2016;895011643002
645;BRYGIDA;BUDNIAK;05-02-2002;23-11-2019;792082076585
646;MARIIA;SUCHAN;24-02-1998;13-09-2017;857042006925
647;JOZEFA;SWIERCZ;02-10-1965;03-06-2018;773022807216
648;SANDRA;PILARCZYK;15-01-1993;10-03-2017;254040120528
649;NATALIIA;KULCZYNSKA;06-05-1980;07-09-2018;959020257166
650;BOZENNA;MIKLASZEWSKA;03-06-1961;05-03-2018;474090347005
651;LESLAW;SUSKA;17-05-1978;14-08-2017;600120928164
652;NATALIA;BROZEK;02-11-1999;09-04-2017;194082613068
653;GENOWEFA;KRAVTSOVA;04-07-1986;17-11-2016;557022169030
654;VIKTORIIA;GABRYS;06-04-1956;30-12-2017;780112349762
655;KLARA;MAKOWKA;06-05-1990;14-07-2016;300072208501
656;IHOR;NOWARA;23-07-1966;29-03-2016;477071114317
657;OLENA;SIBINSKA;13-11-1978;21-05-2018;971010557274
658;TARAS;ULATOWSKI;23-08-1987;30-12-2018;563040901938
659;SYLWESTER;KRUPA;12-08-1993;27-02-2019;778071873328
660;GENOWEFA;ROSIK;13-05-1990;22-03-2016;850063023979
661;DARIUSZ;NIKODEM;20-06-1955;08-05-2018;899123150145
662;ALLA;STRZELECKA;15-01-1971;26-07-2016;873113025856
663;HONORATA;GONTAREK;22-02-1961;13-01-2018;772020821134
664;KAZIMIERZ;JUNG;03-06-1956;11-08-2018;665011277527
665;REGINA;CHAIKA;09-04-1970;05-11-2017;869011081347
666;BOZENNA;NAPIERALSKA;08-10-1992;25-07-2016;959051523511
667;ARTEM;VASYLENKO;09-04-1986;03-10-2017;365011520905
668;HENRYKA;ANTOSIEWICZ;24-07-1967;30-08-2019;259062604619
669;ARTEM;LUKA;22-03-1988;14-10-2018;497030442549
670;LILIANA;HERMANN;04-09-1954;02-05-2018;695110458157
671;WIOLETA;KIJANKA;11-11-1993;22-10-2017;578012724800
672;KACPER;SUJECKI;06-06-1977;05-07-2016;864072549021
673;SZCZEPAN;DULEBA;21-09-1999;11-06-2016;261051634032
674;LEOKADIA;SMOLKA;21-06-1975;01-08-2019;298101488739
675;MAGDA;DROST;01-11-1994;23-12-2016;180031852302
676;ZBIGNIEW;WIELGUS;01-02-1975;26-06-2017;290091031762
677;JULIA;NICPON;09-11-1998;14-08-2017;471101663680
678;LUDWIK;KOZLOV;07-08-1966;16-03-2019;374031439132
679;EDMUND;BLASZKOWSKI;27-06-1958;28-08-2019;976100326275
680;OLEKSANDR;CZEKAJ;26-08-1957;25-08-2019;962112356664
681;BRONISLAW;SLEZAK;28-10-1983;28-05-2017;869040922677
682;LAURA;WLODARSKA;18-10-1951;21-06-2017;587103069249
683;TERESA;JANIEC;29-07-1997;12-11-2019;257072504589
684;YANA;PIZON;03-06-1963;26-02-2016;461110130691
685;OLHA;LENARCIK;27-06-1972;03-03-2018;474101907039
686;MIROSLAW;BUREK;19-05-1991;03-08-2018;290081964092
687;ALINA;STRAMA;24-06-2001;09-02-2017;400121404386
688;JERZY;ZMUDZINSKI;28-05-1952;28-09-2016;998041972762
689;ALIAKSANDR;KASPRZYK;08-08-1984;15-01-2018;595103012919
690;TERESA;REJ;20-08-1974;27-03-2017;952070639350
691;BEATA;STOKLOSA;03-10-1988;05-03-2016;284102469680
692;VLADYSLAV;KABZINSKI;24-11-1958;22-02-2017;292022020862
693;MARTYNA;KWAK;07-10-1992;23-12-2018;675071478488
694;KAMILA;BACZKOWSKA;10-08-1986;16-10-2017;801122168796
695;BOGUSLAW;WYCISK;01-07-1966;21-03-2016;590100170751
696;VOLODYMYR;LANGA;21-08-1992;24-07-2019;958120947361
697;LESLAW;FICEK;04-08-1987;22-04-2017;462050218647
698;VICTORIA;RADKO;31-08-1955;08-07-2019;851120631770
699;MAJA;SERWATKA;11-02-1990;15-01-2019;391122550436
700;URSZULA;GLAZ;25-08-1991;20-08-2019;378120941459
701;BARBARA;MICHALOWSKA;16-11-1985;02-02-2019;485041204365
702;SZCZEPAN;NAJDEK;08-05-2002;10-09-2016;989022641349
703;VIKTOR;JAREMA;22-07-1971;25-07-2019;197011739242
704;ANGELIKA;MARCINIAK;16-05-1965;03-11-2016;258052124615
705;STEFANIA;DULINSKA;02-05-1973;30-11-2018;851021625761
706;MARK;FILIPOWICZ;16-11-1984;31-08-2017;198062816372
707;DOROTA;JARCZAK;02-02-1990;28-12-2019;466110764225
708;ALAN;DEC;17-02-1990;26-06-2019;471122383759
709;OKSANA;KUNIKOWSKA;10-04-1990;05-07-2018;957070657532
710;MARIIA;CHRZAN;15-02-1982;03-08-2016;565070443454
711;VASYL;GARUS;08-07-1950;01-03-2017;286091462982
712;SYLWIA;SZYMANIK;21-09-1969;23-09-2017;187051853554
713;IGOR;KRZYZOWSKI;20-02-1981;04-02-2016;171082231171
714;IZABELLA;ANTOSIAK;18-02-1960;05-01-2019;454052841280
715;YEVHEN;KUCHARCZYK;29-10-1980;14-03-2017;761121861347
716;BLAZEJ;MROZOWSKI;26-04-1963;09-09-2016;196082277513
717;PATRYCJA;KOLENDA;02-07-1985;19-06-2018;567062305044
718;LILIIA;BOHDANOVA;10-08-1954;23-08-2016;356111007940
719;WOJCIECH;PLOCIENNIK;14-08-1997;02-06-2018;873071830957
720;LESZEK;ANDRZEJCZYK;19-09-1952;01-09-2019;556041782870
721;ANETA;FUS;01-09-1995;14-11-2019;699093040232
722;LESLAW;STROZYNSKI;20-12-1966;20-11-2019;382022208096
723;IVAN;KULCZYK;14-11-1987;18-06-2017;972090944656
724;JULIA;PECZEK;12-04-1969;27-06-2019;776081498609
725;NORBERT;KORNAS;08-11-1983;29-04-2017;396110178040
726;DANYLO;LATKA;03-08-1994;20-12-2016;377112530043
727;JOACHIM;BOROWIECKI;04-09-1980;18-07-2016;783011770672
728;BERNARD;GIZINSKI;07-06-1983;23-08-2018;363070257462
729;IGOR;ZYDEK;12-05-1985;02-12-2018;498081125388
730;GRAZYNA;BUDZ;06-07-1992;01-11-2019;864121455578
731;DANIEL;SONTA;25-08-1988;28-03-2017;859032275321
732;JOANNA;DULSKA;30-09-1997;11-10-2019;565080590669
733;MARIIA;ILCHENKO;22-08-1980;30-08-2019;183070494553
734;BRUNO;BILSKI;31-08-1982;16-11-2019;192121738710
735;EDMUND;KUSMIREK;27-04-1953;30-06-2018;473110365478
736;STEFANIA;PIOSIK;01-05-1983;08-08-2016;494072437426
737;ANITA;DEMCZUK;07-09-1986;08-04-2016;953121078928
738;MARTYNA;KACZMAR;20-09-1979;10-10-2016;385122727962
739;ARTUR;FIREK;14-11-1992;28-11-2019;877030609998
740;DANIELA;PRZYBYSZEWSKA;15-01-1956;22-07-2018;754021786418
741;ROMUALD;BARSKI;12-07-1997;30-04-2019;462080471939
742;NATALIIA;BAKOWSKA;19-09-1971;06-08-2017;856012988449
743;SONIA;PABIS;11-06-1980;14-03-2018;787042313679
744;LUKASZ;KUFEL;06-03-1982;22-06-2016;284062736019
745;ALINA;SZYMURA;18-04-1984;26-01-2016;564012757472
746;ALEKSANDRA;FUDALA;23-10-1976;14-01-2018;979030361090
747;TETIANA;PATORA;29-07-1969;27-06-2016;693080261146
748;SZCZEPAN;CIEZKOWSKI;10-04-1957;19-07-2018;992101062082
749;MARIUSZ;KRUK;11-07-1972;06-05-2019;858073135847
750;EMILIA;JOKIEL;18-01-1977;26-06-2017;483031549600
751;EUGENIA;PUDELKO;05-12-1970;04-08-2016;664022843302
752;MARIKA;HELLER;28-03-1995;19-10-2019;976021892697
753;DANYLO;SORDYL;01-05-1962;17-11-2019;964120861911
754;STANISLAWA;WYSZYNSKA;19-07-1959;28-08-2019;275091332429
755;BOGUSLAW;SCISLOWSKI;26-07-1994;04-06-2018;280093026756
756;ILONA;PALUBICKA;11-09-1990;08-01-2016;952051930938
757;NADIIA;GONTARCZYK;21-06-1995;08-01-2017;992062149462
758;OLEH;BIALAS;28-07-1998;19-07-2019;866071822712
759;OLEKSANDRA;GRZELCZYK;22-09-1961;24-10-2016;884061490483
760;JERZY;ZIAJA;30-06-1959;02-04-2018;666091787065
761;MATEUSZ;SZALA;14-08-1993;26-06-2017;798072614674
762;OLEKSII;BAGINSKI;03-01-1986;30-04-2017;285062054886
763;IGA;GUMOWSKA;13-12-1965;07-08-2018;272072132764
764;ROKSANA;SZCZEPKOWSKA;05-10-1957;19-04-2017;970072571727
765;RYSZARD;ZOLNA;09-03-1967;08-05-2016;461073098928
766;WOJCIECH;CZERNIK;22-05-1950;06-08-2017;395091749516
767;ELZBIETA;KOTULA;24-04-2001;13-01-2017;388021172087
768;WLADYSLAWA;JASIONOWSKA;11-08-1976;13-11-2019;771032188314
769;PATRYCJA;WOZNY;16-11-1978;07-02-2019;452042719633
770;PIOTR;ANTOLAK;08-08-1954;22-08-2019;977120811839
771;MIA;IGNATOWSKA;17-12-1979;06-09-2018;192051922489
772;PATRYK;SZEWC;02-07-1987;11-06-2016;363062896464
773;BRONISLAW;KOPYCKI;27-12-1973;21-05-2019;870111668389
774;VADYM;GAJOWNIK;24-08-1967;17-07-2017;189062779818
775;TOMASZ;CHACHULA;22-12-1975;15-03-2019;784011820531
776;ERYK;ROZANSKI;16-02-1996;01-03-2016;992061028030
777;BOZENNA;BERNAS;21-07-1990;26-11-2017;255082665594
778;KAZIMIERZ;SOSZYNSKI;10-04-1990;13-01-2017;973110470096
779;KAMILA;GOZDZIK;13-11-1983;31-05-2017;701060880739
780;ALDONA;KASZUBOWSKA;17-12-2000;13-12-2016;767080477664
781;SYLWIA;WALCZEWSKA;31-12-1969;31-03-2018;792070475945
782;SOFIIA;GUMIENNA;09-06-1980;01-11-2016;880012340762
783;POLA;JAKOBCZYK;26-07-1980;23-01-2017;662121629859
784;JOLANTA;NOWEK;14-02-1963;25-06-2018;356020902843
785;ALIAKSANDR;STEFANIAK;22-11-1954;30-06-2019;387031953358
786;ALFRED;KRAINSKI;22-05-1999;17-11-2016;690053027744
787;BRYGIDA;ZAWISTOWSKA;14-05-1978;15-06-2018;556083032943
788;LUDWIK;ZIETEK;06-09-1997;10-12-2016;401081389359
789;YANA;OSTASZ;09-06-1956;14-07-2019;190121698599
790;ANATOLII;SLYSZ;28-10-1951;02-10-2017;991122485558
791;IZABELA;ZELICHOWSKA;28-08-1977;23-02-2018;978072722089
